Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Time,Payment,cogs,gross margin percentage,gross income,Rating
674-56-6360,a,yangon,normal,male,electronic accessories,95.15,1.0,4.7575,99.9075,14:00,cash,95.15,4.761904762,4.7575,6.0
778-34-2523,a,yangon,member,female,electronic accessories,48.62,8.0,19.448,408.408,10:57,cash,388.96,4.761904762,19.448,5.0
499-27-7781,b,mandalay,normal,female,food and beverages,53.21,8.0,21.284,446.964,16:45,ewallet,425.68,4.761904762,21.284,5.0
477-59-2456,c,naypyitaw,normal,female,fashion accessories,45.44,7.0,15.904,333.984,11:15,cash,318.08,4.761904762,15.904,9.2
832-51-6761,a,yangon,normal,male,food and beverages,33.88,8.0,13.552,284.592,20:29,ewallet,271.04,4.761904762,13.552,9.6
869-11-3082,b,mandalay,member,male,health and beauty,96.16,4.0,19.232,403.872,20:03,credit card,384.64,4.761904762,19.232,8.4
190-59-3964,b,mandalay,member,male,food and beverages,47.16,5.0,11.79,247.59,14:35,credit card,235.8,4.761904762,11.79,6.0
366-43-6862,b,mandalay,normal,male,electronic accessories,52.89,4.0,10.578,222.138,16:32,ewallet,211.56,4.761904762,10.578,6.7
186-43-8965,a,yangon,member,female,home and lifestyle,47.68,2.0,4.768,100.128,10:10,credit card,95.36,4.761904762,4.768,4.1
784-21-9238,c,naypyitaw,member,male,sports and travel,10.17,1.0,0.5085,10.6785,14:15,cash,10.17,4.761904762,0.5085,5.9
276-75-6884,a,yangon,normal,female,health and beauty,68.71,3.0,10.3065,216.4365,10:05,cash,206.13,4.761904762,10.3065,8.7
109-86-4363,b,mandalay,member,female,sports and travel,60.08,7.0,21.028,441.588,11:36,credit card,420.56,4.761904762,21.028,4.5
569-76-2760,a,yangon,member,female,sports and travel,22.01,4.0,4.402,92.442,18:15,credit card,88.04,4.761904762,4.402,6.6
222-42-0244,b,mandalay,member,female,health and beauty,72.11,9.0,32.4495,681.4395,13:53,credit card,648.99,4.761904762,32.4495,7.7
760-53-9233,a,yangon,member,male,fashion accessories,41.28,3.0,6.192,130.032,18:37,credit card,123.84,4.761904762,6.192,8.5
538-22-0304,c,naypyitaw,normal,male,electronic accessories,64.95,10.0,32.475,681.975,18:27,cash,649.5,4.761904762,32.475,5.2
416-17-9926,a,yangon,member,female,electronic accessories,74.22,10.0,37.11,779.31,14:42,credit card,742.2,4.761904762,37.11,4.3
237-44-6163,a,yangon,normal,male,electronic accessories,10.56,8.0,4.224,88.704,17:43,cash,84.48,4.761904762,4.224,7.6
636-17-0325,b,mandalay,normal,male,health and beauty,62.57,4.0,12.514,262.794,18:37,cash,250.28,4.761904762,12.514,9.5
343-75-9322,b,mandalay,member,female,sports and travel,11.85,8.0,4.74,99.54,16:34,cash,94.8,4.761904762,4.74,4.1
528-14-9470,a,yangon,member,male,health and beauty,91.3,1.0,4.565,95.865,14:42,ewallet,91.3,4.761904762,4.565,9.2
427-45-9297,b,mandalay,member,female,home and lifestyle,40.73,7.0,14.2555,299.3655,11:01,ewallet,285.11,4.761904762,14.2555,5.4
807-34-3742,a,yangon,normal,male,fashion accessories,52.38,1.0,2.619,54.999,19:44,cash,52.38,4.761904762,2.619,5.8
288-62-1085,a,yangon,member,male,fashion accessories,38.54,5.0,9.635,202.335,13:34,ewallet,192.7,4.761904762,9.635,5.6
670-71-7306,b,mandalay,normal,male,sports and travel,44.63,6.0,13.389,281.169,20:08,credit card,267.78,4.761904762,13.389,5.1
660-29-7083,c,naypyitaw,normal,male,electronic accessories,55.87,10.0,27.935,586.635,15:01,cash,558.7,4.761904762,27.935,5.8
271-77-8740,c,naypyitaw,member,female,sports and travel,29.22,6.0,8.766,184.086,11:40,ewallet,175.32,4.761904762,8.766,5.0
497-36-0989,a,yangon,normal,male,fashion accessories,51.94,3.0,7.791,163.611,15:21,cash,155.82,4.761904762,7.791,7.9
291-59-1384,b,mandalay,normal,male,electronic accessories,60.3,1.0,3.015,63.315,17:38,cash,60.3,4.761904762,3.015,6.0
860-73-6466,a,yangon,member,female,sports and travel,39.47,2.0,3.947,82.887,16:16,credit card,78.94,4.761904762,3.947,5.0
549-23-9016,c,naypyitaw,member,female,food and beverages,14.87,2.0,1.487,31.227,18:15,credit card,29.74,4.761904762,1.487,8.9
896-34-0956,a,yangon,normal,male,fashion accessories,21.32,1.0,1.066,22.386,12:43,cash,21.32,4.761904762,1.066,5.9
804-38-3935,a,yangon,member,male,electronic accessories,93.78,3.0,14.067,295.407,11:32,credit card,281.34,4.761904762,14.067,5.9
585-90-0249,a,yangon,member,male,electronic accessories,73.26,1.0,3.663,76.923,18:08,ewallet,73.26,4.761904762,3.663,9.7
862-29-5914,c,naypyitaw,normal,female,sports and travel,22.38,1.0,1.119,23.499,17:08,credit card,22.38,4.761904762,1.119,8.6
845-94-6841,c,naypyitaw,member,female,food and beverages,72.88,9.0,32.796,688.716,19:38,cash,655.92,4.761904762,32.796,4.0
125-45-2293,a,yangon,normal,female,fashion accessories,99.1,6.0,29.73,624.33,13:11,cash,594.6,4.761904762,29.73,4.2
843-73-4724,a,yangon,normal,male,fashion accessories,74.1,1.0,3.705,77.805,11:05,cash,74.1,4.761904762,3.705,9.2
409-33-9708,a,yangon,normal,female,fashion accessories,98.48,2.0,9.848,206.808,10:12,ewallet,196.96,4.761904762,9.848,9.2
658-66-3967,c,naypyitaw,normal,male,health and beauty,53.19,7.0,18.6165,390.9465,15:42,ewallet,372.33,4.761904762,18.6165,5.0
866-70-2814,b,mandalay,normal,female,electronic accessories,52.79,10.0,26.395,554.295,11:58,ewallet,527.9,4.761904762,26.395,10.0
160-22-2687,a,yangon,member,female,health and beauty,95.95,5.0,23.9875,503.7375,14:21,ewallet,479.75,4.761904762,23.9875,8.8
895-03-6665,b,mandalay,normal,female,fashion accessories,36.51,9.0,16.4295,345.0195,10:52,cash,328.59,4.761904762,16.4295,4.2
770-42-8960,b,mandalay,normal,male,food and beverages,21.12,8.0,8.448,177.408,19:31,cash,168.96,4.761904762,8.448,6.3
748-45-2862,a,yangon,member,female,home and lifestyle,28.31,4.0,5.662,118.902,18:35,cash,113.24,4.761904762,5.662,8.2
234-36-2483,b,mandalay,normal,male,health and beauty,57.59,6.0,17.277,362.817,13:51,cash,345.54,4.761904762,17.277,5.1
316-66-3011,a,yangon,member,female,food and beverages,47.63,9.0,21.4335,450.1035,12:35,cash,428.67,4.761904762,21.4335,5.0
848-95-6252,c,naypyitaw,member,female,home and lifestyle,86.27,1.0,4.3135,90.5835,13:24,ewallet,86.27,4.761904762,4.3135,7.0
840-76-5966,a,yangon,member,male,sports and travel,12.76,2.0,1.276,26.796,18:06,ewallet,25.52,4.761904762,1.276,7.8
152-03-4217,b,mandalay,normal,female,home and lifestyle,11.28,9.0,5.076,106.596,11:55,credit card,101.52,4.761904762,5.076,4.3
533-66-5566,b,mandalay,normal,female,home and lifestyle,51.07,7.0,17.8745,375.3645,11:42,cash,357.49,4.761904762,17.8745,7.0
124-31-1458,a,yangon,member,female,electronic accessories,79.59,3.0,11.9385,250.7085,14:30,cash,238.77,4.761904762,11.9385,6.6
176-78-1170,c,naypyitaw,member,male,health and beauty,33.81,3.0,5.0715,106.5015,15:11,ewallet,101.43,4.761904762,5.0715,7.3
361-59-0574,b,mandalay,member,male,sports and travel,90.53,8.0,36.212,760.452,14:48,credit card,724.24,4.761904762,36.212,6.5
101-81-4070,c,naypyitaw,member,female,health and beauty,62.82,2.0,6.282,131.922,12:36,ewallet,125.64,4.761904762,6.282,4.9
631-34-1880,c,naypyitaw,member,male,food and beverages,24.31,3.0,3.6465,76.5765,19:09,credit card,72.93,4.761904762,3.6465,4.3
852-82-2749,a,yangon,normal,male,sports and travel,64.59,4.0,12.918,271.278,13:35,ewallet,258.36,4.761904762,12.918,9.3
873-14-6353,a,yangon,member,male,food and beverages,24.82,7.0,8.687,182.427,10:33,credit card,173.74,4.761904762,8.687,7.1
584-66-4073,c,naypyitaw,normal,male,fashion accessories,56.5,1.0,2.825,59.325,15:45,ewallet,56.5,4.761904762,2.825,9.6
544-55-9589,b,mandalay,member,female,electronic accessories,21.43,10.0,10.715,225.015,11:51,cash,214.3,4.761904762,10.715,6.2
166-19-2553,a,yangon,member,male,sports and travel,89.06,6.0,26.718,561.078,17:26,cash,534.36,4.761904762,26.718,9.9
737-88-5876,a,yangon,member,male,home and lifestyle,23.29,4.0,4.658,97.818,11:52,credit card,93.16,4.761904762,4.658,5.9
154-87-7367,c,naypyitaw,normal,male,home and lifestyle,65.26,8.0,26.104,548.184,14:04,ewallet,522.08,4.761904762,26.104,6.3
885-56-0389,c,naypyitaw,member,male,fashion accessories,52.35,1.0,2.6175,54.9675,17:49,cash,52.35,4.761904762,2.6175,4.0
608-05-3804,b,mandalay,member,male,electronic accessories,39.75,1.0,1.9875,41.7375,20:19,cash,39.75,4.761904762,1.9875,6.1
448-61-3783,a,yangon,normal,female,electronic accessories,90.02,8.0,36.008,756.168,16:08,credit card,720.16,4.761904762,36.008,4.5
761-49-0439,b,mandalay,member,female,electronic accessories,12.1,8.0,4.84,101.64,10:17,ewallet,96.8,4.761904762,4.84,8.6
490-95-0021,b,mandalay,member,female,food and beverages,33.21,10.0,16.605,348.705,14:25,ewallet,332.1,4.761904762,16.605,6.0
115-38-7388,c,naypyitaw,member,female,fashion accessories,10.18,8.0,4.072,85.512,12:51,credit card,81.44,4.761904762,4.072,9.5
311-13-6971,b,mandalay,member,male,sports and travel,31.99,10.0,15.995,335.895,15:18,credit card,319.9,4.761904762,15.995,9.9
291-55-6563,a,yangon,member,female,home and lifestyle,34.42,6.0,10.326,216.846,12:45,ewallet,206.52,4.761904762,10.326,7.5
548-48-3156,a,yangon,member,female,food and beverages,83.34,2.0,8.334,175.014,13:37,cash,166.68,4.761904762,8.334,7.6
460-93-5834,a,yangon,normal,male,sports and travel,45.58,7.0,15.953,335.013,10:03,cash,319.06,4.761904762,15.953,5.0
325-89-4209,a,yangon,member,male,food and beverages,87.9,1.0,4.395,92.295,19:42,ewallet,87.9,4.761904762,4.395,6.7
884-80-6021,a,yangon,member,female,electronic accessories,73.47,10.0,36.735,771.435,13:14,ewallet,734.7,4.761904762,36.735,9.5
137-74-8729,c,naypyitaw,normal,female,fashion accessories,12.19,8.0,4.876,102.396,12:47,ewallet,97.52,4.761904762,4.876,6.8
880-46-5796,a,yangon,member,male,sports and travel,76.92,10.0,38.46,807.66,19:53,ewallet,769.2,4.761904762,38.46,5.6
389-70-2397,c,naypyitaw,normal,female,health and beauty,83.66,5.0,20.915,439.215,10:26,cash,418.3,4.761904762,20.915,7.2
114-35-5271,b,mandalay,normal,female,electronic accessories,57.91,8.0,23.164,486.444,15:06,cash,463.28,4.761904762,23.164,8.1
607-76-6216,c,naypyitaw,member,female,fashion accessories,92.49,5.0,23.1225,485.5725,16:35,credit card,462.45,4.761904762,23.1225,8.6
715-20-1673,b,mandalay,normal,male,electronic accessories,28.38,5.0,7.095,148.995,20:57,cash,141.9,4.761904762,7.095,9.4
811-35-1094,b,mandalay,member,male,electronic accessories,50.45,6.0,15.135,317.835,15:16,credit card,302.7,4.761904762,15.135,8.9
699-88-1972,b,mandalay,normal,male,health and beauty,99.16,8.0,39.664,832.944,17:47,credit card,793.28,4.761904762,39.664,4.2
781-84-8059,c,naypyitaw,normal,male,fashion accessories,60.74,7.0,21.259,446.439,16:23,ewallet,425.18,4.761904762,21.259,5.0
409-49-6995,c,naypyitaw,member,female,food and beverages,47.27,6.0,14.181,297.801,10:17,cash,283.62,4.761904762,14.181,8.8
725-54-0677,c,naypyitaw,member,male,health and beauty,85.6,7.0,29.96,629.16,13:50,cash,599.2,4.761904762,29.96,5.3
146-09-5432,a,yangon,member,male,food and beverages,35.04,9.0,15.768,331.128,19:17,ewallet,315.36,4.761904762,15.768,4.6
377-79-7592,c,naypyitaw,member,female,electronic accessories,44.84,9.0,20.178,423.738,14:00,credit card,403.56,4.761904762,20.178,7.5
509-10-0516,b,mandalay,normal,male,home and lifestyle,45.97,4.0,9.194,193.074,12:02,ewallet,183.88,4.761904762,9.194,5.1
595-94-9924,a,yangon,member,female,health and beauty,27.73,5.0,6.9325,145.5825,20:21,credit card,138.65,4.761904762,6.9325,4.2
865-41-9075,a,yangon,normal,male,food and beverages,11.53,7.0,4.0355,84.7455,17:35,cash,80.71,4.761904762,4.0355,8.1
545-07-8534,c,naypyitaw,normal,female,health and beauty,58.32,2.0,5.832,122.472,12:42,ewallet,116.64,4.761904762,5.832,6.0
118-62-1812,c,naypyitaw,member,female,home and lifestyle,78.38,4.0,15.676,329.196,17:56,cash,313.52,4.761904762,15.676,7.9
450-42-3339,c,naypyitaw,normal,male,health and beauty,84.61,10.0,42.305,888.405,18:58,credit card,846.1,4.761904762,42.305,8.8
851-98-3555,b,mandalay,normal,female,health and beauty,82.88,5.0,20.72,435.12,14:08,credit card,414.4,4.761904762,20.72,6.6
186-71-5196,a,yangon,member,female,food and beverages,79.54,2.0,7.954,167.034,16:30,ewallet,159.08,4.761904762,7.954,6.2
624-01-8356,b,mandalay,normal,female,home and lifestyle,49.01,10.0,24.505,514.605,10:44,credit card,490.1,4.761904762,24.505,4.2
313-66-9943,b,mandalay,member,female,food and beverages,29.15,3.0,4.3725,91.8225,20:29,credit card,87.45,4.761904762,4.3725,7.3
151-27-8496,c,naypyitaw,normal,female,electronic accessories,56.13,4.0,11.226,235.746,11:43,ewallet,224.52,4.761904762,11.226,8.6
453-33-6436,a,yangon,normal,female,home and lifestyle,93.12,8.0,37.248,782.208,10:09,cash,744.96,4.761904762,37.248,6.8
522-57-8364,a,yangon,member,male,fashion accessories,51.34,8.0,20.536,431.256,10:00,ewallet,410.72,4.761904762,20.536,7.6
459-45-2396,a,yangon,member,female,food and beverages,99.6,3.0,14.94,313.74,18:45,cash,298.8,4.761904762,14.94,5.8
717-96-4189,c,naypyitaw,normal,female,electronic accessories,35.49,6.0,10.647,223.587,12:40,cash,212.94,4.761904762,10.647,4.1
722-13-2115,c,naypyitaw,member,male,sports and travel,42.85,1.0,2.1425,44.9925,15:36,credit card,42.85,4.761904762,2.1425,9.3
749-81-8133,a,yangon,normal,female,fashion accessories,94.67,4.0,18.934,397.614,12:04,cash,378.68,4.761904762,18.934,6.8
777-67-2495,b,mandalay,normal,male,home and lifestyle,68.97,3.0,10.3455,217.2555,11:26,ewallet,206.91,4.761904762,10.3455,8.7
636-98-3364,b,mandalay,member,female,electronic accessories,26.26,3.0,3.939,82.719,12:36,ewallet,78.78,4.761904762,3.939,6.3
246-55-6923,c,naypyitaw,member,female,home and lifestyle,35.79,9.0,16.1055,338.2155,15:06,credit card,322.11,4.761904762,16.1055,5.1
181-82-6255,b,mandalay,normal,female,home and lifestyle,16.37,6.0,4.911,103.131,10:58,cash,98.22,4.761904762,4.911,7.0
838-02-1821,c,naypyitaw,member,female,home and lifestyle,12.73,2.0,1.273,26.733,12:10,credit card,25.46,4.761904762,1.273,5.2
887-42-0517,c,naypyitaw,normal,female,sports and travel,83.14,7.0,29.099,611.079,10:31,credit card,581.98,4.761904762,29.099,6.6
457-12-0244,c,naypyitaw,member,female,sports and travel,35.22,6.0,10.566,221.886,13:49,ewallet,211.32,4.761904762,10.566,6.5
226-34-0034,b,mandalay,normal,female,electronic accessories,13.78,4.0,2.756,57.876,11:10,ewallet,55.12,4.761904762,2.756,9.0
321-49-7382,b,mandalay,member,male,sports and travel,88.31,1.0,4.4155,92.7255,17:38,credit card,88.31,4.761904762,4.4155,5.2
397-25-8725,a,yangon,member,female,health and beauty,39.62,9.0,17.829,374.409,17:54,credit card,356.58,4.761904762,17.829,6.8
431-66-2305,b,mandalay,normal,female,electronic accessories,88.25,9.0,39.7125,833.9625,20:51,credit card,794.25,4.761904762,39.7125,7.6
825-94-5922,b,mandalay,normal,male,sports and travel,25.31,2.0,2.531,53.151,19:26,ewallet,50.62,4.761904762,2.531,7.2
641-62-7288,b,mandalay,normal,male,home and lifestyle,99.92,6.0,29.976,629.496,13:33,ewallet,599.52,4.761904762,29.976,7.1
756-93-1854,c,naypyitaw,member,female,fashion accessories,83.35,2.0,8.335,175.035,14:05,credit card,166.7,4.761904762,8.335,9.5
243-55-8457,a,yangon,normal,female,food and beverages,74.44,10.0,37.22,781.62,11:40,ewallet,744.4,4.761904762,37.22,5.1
458-10-8612,c,naypyitaw,normal,male,health and beauty,64.08,7.0,22.428,470.988,12:27,ewallet,448.56,4.761904762,22.428,7.6
501-61-1753,b,mandalay,normal,female,home and lifestyle,63.15,6.0,18.945,397.845,20:24,ewallet,378.9,4.761904762,18.945,9.8
235-06-8510,c,naypyitaw,member,male,home and lifestyle,85.72,3.0,12.858,270.018,20:59,ewallet,257.16,4.761904762,12.858,5.1
433-08-7822,c,naypyitaw,normal,female,health and beauty,78.89,7.0,27.6115,579.8415,19:48,ewallet,552.23,4.761904762,27.6115,7.5
361-85-2571,a,yangon,normal,female,sports and travel,89.48,5.0,22.37,469.77,10:18,cash,447.4,4.761904762,22.37,7.4
131-70-8179,a,yangon,member,female,health and beauty,92.09,3.0,13.8135,290.0835,16:27,cash,276.27,4.761904762,13.8135,4.2
500-02-2261,c,naypyitaw,normal,female,food and beverages,57.29,6.0,17.187,360.927,17:04,ewallet,343.74,4.761904762,17.187,5.9
720-72-2436,a,yangon,normal,male,food and beverages,66.52,4.0,13.304,279.384,18:14,ewallet,266.08,4.761904762,13.304,6.9
702-83-5291,c,naypyitaw,member,male,fashion accessories,99.82,9.0,44.919,943.299,10:43,cash,898.38,4.761904762,44.919,6.6
809-69-9497,a,yangon,normal,female,home and lifestyle,45.68,10.0,22.84,479.64,19:30,ewallet,456.8,4.761904762,22.84,5.7
449-16-6770,a,yangon,normal,male,health and beauty,50.79,5.0,12.6975,266.6475,14:53,credit card,253.95,4.761904762,12.6975,5.3
333-23-2632,a,yangon,member,male,health and beauty,10.08,7.0,3.528,74.088,20:14,cash,70.56,4.761904762,3.528,4.2
489-82-1237,a,yangon,normal,female,electronic accessories,93.88,7.0,32.858,690.018,11:51,credit card,657.16,4.761904762,32.858,7.3
859-97-6048,c,naypyitaw,member,male,electronic accessories,84.25,2.0,8.425,176.925,14:13,credit card,168.5,4.761904762,8.425,5.3
676-10-2200,b,mandalay,member,male,fashion accessories,53.78,1.0,2.689,56.469,20:13,ewallet,53.78,4.761904762,2.689,4.7
373-88-1424,c,naypyitaw,member,male,home and lifestyle,35.81,5.0,8.9525,188.0025,18:44,ewallet,179.05,4.761904762,8.9525,7.9
365-16-4334,b,mandalay,normal,female,food and beverages,26.43,8.0,10.572,222.012,14:26,ewallet,211.44,4.761904762,10.572,8.9
503-21-4385,b,mandalay,member,male,health and beauty,39.91,3.0,5.9865,125.7165,12:40,ewallet,119.73,4.761904762,5.9865,9.3
305-89-2768,b,mandalay,member,female,home and lifestyle,21.9,3.0,3.285,68.985,18:43,ewallet,65.7,4.761904762,3.285,4.7
574-80-1489,b,mandalay,member,female,food and beverages,62.85,4.0,12.57,263.97,13:22,ewallet,251.4,4.761904762,12.57,8.7
784-08-0310,c,naypyitaw,member,female,food and beverages,21.04,4.0,4.208,88.368,13:58,cash,84.16,4.761904762,4.208,7.6
200-40-6154,b,mandalay,member,male,home and lifestyle,65.91,6.0,19.773,415.233,11:45,cash,395.46,4.761904762,19.773,5.7
846-10-0341,a,yangon,normal,female,fashion accessories,42.57,7.0,14.8995,312.8895,11:51,cash,297.99,4.761904762,14.8995,6.8
577-34-7579,c,naypyitaw,member,male,food and beverages,50.49,9.0,22.7205,477.1305,17:16,cash,454.41,4.761904762,22.7205,5.4
430-02-3888,b,mandalay,normal,male,electronic accessories,46.02,6.0,13.806,289.926,15:55,cash,276.12,4.761904762,13.806,7.1
867-47-1948,c,naypyitaw,normal,female,home and lifestyle,15.8,10.0,7.9,165.9,12:07,cash,158.0,4.761904762,7.9,7.8
384-59-6655,a,yangon,member,female,food and beverages,98.66,9.0,44.397,932.337,15:07,cash,887.94,4.761904762,44.397,8.4
256-58-3609,c,naypyitaw,member,male,fashion accessories,91.98,1.0,4.599,96.579,15:29,cash,91.98,4.761904762,4.599,9.8
324-92-3863,a,yangon,member,male,electronic accessories,20.89,2.0,2.089,43.869,18:45,cash,41.78,4.761904762,2.089,9.8
593-08-5916,a,yangon,normal,female,fashion accessories,15.5,1.0,0.775,16.275,15:23,credit card,15.5,4.761904762,0.775,7.4
364-34-2972,c,naypyitaw,member,male,electronic accessories,96.82,3.0,14.523,304.983,20:37,cash,290.46,4.761904762,14.523,6.7
794-42-3736,b,mandalay,normal,male,food and beverages,33.33,2.0,3.333,69.993,14:41,credit card,66.66,4.761904762,3.333,6.4
172-42-8274,b,mandalay,normal,female,electronic accessories,38.27,2.0,3.827,80.367,18:18,credit card,76.54,4.761904762,3.827,5.8
558-60-5016,a,yangon,normal,female,home and lifestyle,33.3,9.0,14.985,314.685,15:27,ewallet,299.7,4.761904762,14.985,7.2
195-06-0432,a,yangon,member,male,home and lifestyle,81.01,3.0,12.1515,255.1815,12:55,credit card,243.03,4.761904762,12.1515,9.3
605-03-2706,a,yangon,normal,female,health and beauty,15.8,3.0,2.37,49.77,18:02,cash,47.4,4.761904762,2.37,9.5
214-30-2776,b,mandalay,member,female,electronic accessories,34.49,5.0,8.6225,181.0725,19:44,credit card,172.45,4.761904762,8.6225,9.0
746-04-1077,b,mandalay,member,female,food and beverages,84.63,10.0,42.315,888.615,11:36,credit card,846.3,4.761904762,42.315,9.0
448-34-8700,b,mandalay,member,male,home and lifestyle,36.91,7.0,12.9185,271.2885,13:51,ewallet,258.37,4.761904762,12.9185,6.7
452-04-8808,b,mandalay,normal,male,electronic accessories,87.08,7.0,30.478,640.038,15:17,cash,609.56,4.761904762,30.478,5.5
531-56-4728,a,yangon,normal,male,home and lifestyle,80.08,3.0,12.012,252.252,15:29,cash,240.24,4.761904762,12.012,5.4
744-82-9138,c,naypyitaw,normal,male,fashion accessories,86.13,2.0,8.613,180.873,17:59,cash,172.26,4.761904762,8.613,8.2
883-69-1285,b,mandalay,member,male,fashion accessories,49.92,2.0,4.992,104.832,11:55,credit card,99.84,4.761904762,4.992,7.0
221-25-5073,a,yangon,normal,female,food and beverages,74.66,4.0,14.932,313.572,10:39,cash,298.64,4.761904762,14.932,8.5
518-71-6847,b,mandalay,member,male,food and beverages,26.6,6.0,7.98,167.58,15:10,ewallet,159.6,4.761904762,7.98,4.9
156-20-0370,b,mandalay,normal,female,electronic accessories,25.45,1.0,1.2725,26.7225,18:10,credit card,25.45,4.761904762,1.2725,5.1
151-33-7434,b,mandalay,normal,female,food and beverages,67.77,1.0,3.3885,71.1585,20:43,credit card,67.77,4.761904762,3.3885,6.5
728-47-9078,c,naypyitaw,member,male,food and beverages,59.59,4.0,11.918,250.278,12:46,cash,238.36,4.761904762,11.918,9.8
809-46-1866,a,yangon,normal,male,health and beauty,58.15,4.0,11.63,244.23,17:44,cash,232.6,4.761904762,11.63,8.4
139-32-4183,a,yangon,member,female,sports and travel,97.48,9.0,43.866,921.186,14:19,ewallet,877.32,4.761904762,43.866,7.4
148-41-7930,c,naypyitaw,normal,male,health and beauty,99.96,7.0,34.986,734.706,10:33,cash,699.72,4.761904762,34.986,6.1
189-40-5216,c,naypyitaw,normal,male,electronic accessories,96.37,7.0,33.7295,708.3195,11:40,cash,674.59,4.761904762,33.7295,6.0
374-38-5555,b,mandalay,normal,female,fashion accessories,63.71,5.0,15.9275,334.4775,19:30,ewallet,318.55,4.761904762,15.9275,8.5
764-44-8999,b,mandalay,normal,female,health and beauty,14.76,2.0,1.476,30.996,14:42,ewallet,29.52,4.761904762,1.476,4.3
552-44-5977,b,mandalay,member,male,health and beauty,62.0,8.0,24.8,520.8,19:08,credit card,496.0,4.761904762,24.8,6.2
267-62-7380,c,naypyitaw,member,male,electronic accessories,82.34,10.0,41.17,864.57,19:12,ewallet,823.4,4.761904762,41.17,4.3
430-53-4718,b,mandalay,member,male,health and beauty,75.37,8.0,30.148,633.108,15:46,credit card,602.96,4.761904762,30.148,8.4
886-18-2897,a,yangon,normal,female,food and beverages,56.56,5.0,14.14,296.94,19:06,credit card,282.8,4.761904762,14.14,4.5
602-16-6955,b,mandalay,normal,female,sports and travel,76.6,10.0,38.3,804.3,18:10,ewallet,766.0,4.761904762,38.3,6.0
745-74-0715,a,yangon,normal,male,electronic accessories,58.03,2.0,5.803,121.863,20:46,ewallet,116.06,4.761904762,5.803,8.8
690-01-6631,b,mandalay,normal,male,fashion accessories,17.49,10.0,8.745,183.645,18:35,ewallet,174.9,4.761904762,8.745,6.6
652-49-6720,c,naypyitaw,member,female,electronic accessories,60.95,1.0,3.0475,63.9975,11:40,ewallet,60.95,4.761904762,3.0475,5.9
233-67-5758,c,naypyitaw,normal,male,health and beauty,40.35,1.0,2.0175,42.3675,13:46,ewallet,40.35,4.761904762,2.0175,6.2
303-96-2227,b,mandalay,normal,female,home and lifestyle,97.38,10.0,48.69,1022.49,17:16,ewallet,973.8,4.761904762,48.69,4.4
727-02-1313,a,yangon,member,male,food and beverages,31.84,1.0,1.592,33.432,13:22,cash,31.84,4.761904762,1.592,7.7
347-56-2442,a,yangon,normal,male,home and lifestyle,65.82,1.0,3.291,69.111,15:33,cash,65.82,4.761904762,3.291,4.1
849-09-3807,a,yangon,member,female,fashion accessories,88.34,7.0,30.919,649.299,13:28,cash,618.38,4.761904762,30.919,6.6
